AWAY,128083,280251,202471,210138,364826,293003,277335,447455,387723,213487,442735,305248,291929,200718,201102,257843,512730,239528,213799,362187,277772,94008,2,3.6,3.4,65,65,58,50,60,57,56,54,63,69,63,58,66,61,64,56,57,56,56,60,60,50
HOME,346114,179241,27412,306731,201804,209782,130027,42706,166664,38323,346651,214340,266105,33605,178261,46458,93347,179059,521204,181054,277444,17703,3.2,3.5,2.1,56,62,73,64,60,56,55,67,53,65,64,57,57,63,58,57,42,63,59,56,61,69
HOME,41818,181140,183585,38956,140932,241501,186184,173957,67896,21753,311008,181069,91503,196203,67958,346142,173449,40521,208929,282671,25751,467486,4,3.6,1.85,66,63,67,61,50,51,63,47,61,63,65,51,55,59,64,62,65,60,53,64,62,64
HOME,37900,289883,46232,563215,346111,26916,38262,630950,431589,46335,465726,107806,149334,30918,298941,173462,418105,131531,38365,265123,166302,206182,2.3,3.5,2.85,57,57,68,62,57,61,66,53,53,59,58,60,62,81,67,59,64,57,61,69,65,50
DRAW,107806,95615,30918,298941,173462,418105,38365,265123,131531,206182,38440,208718,291929,5272,201102,257843,277325,213799,354494,512730,94008,277772,1.5,4.1,6.25,60,60,81,67,59,64,61,69,57,50,61,49,66,56,64,56,57,56,61,57,50,60
DRAW,41301,266105,178261,33605,46458,521204,181054,93347,170316,79247,17703,242243,179365,561611,466480,364779,274456,215415,130738,365244,38382,164323,1.55,4,5.75,77,57,58,63,57,59,56,42,55,55,69,66,55,63,64,61,67,65,65,62,74,66
HOME,346114,179241,27412,201804,306731,209782,104410,130027,166664,42706,346651,41818,181140,183585,401004,302911,206793,186184,173957,67896,21753,311008,3.1,3.4,2.2,56,62,73,60,64,56,60,55,53,67,64,66,63,67,55,65,58,63,47,61,63,65
AWAY,279874,119117,203755,140932,424391,111787,166917,242719,118730,365245,466203,181069,91503,196203,67958,346142,25751,40521,46755,208929,282671,467486,2.6,3.3,2.6,57,64,65,50,56,66,63,62,69,68,59,51,55,59,64,62,62,60,45,53,64,64
HOME,206592,478112,179513,181312,156693,95614,294252,38257,478447,70959,371538,38327,95615,30918,298941,173462,418105,131531,38365,265123,38440,166302,2.7,3.4,2.7,61,54,61,63,60,49,55,62,64,69,66,58,60,81,67,59,64,57,61,69,61,65
AWAY,242243,164323,210392,473859,466480,179365,571681,215415,658786,274456,38382,346114,179241,27412,201804,306731,104410,209782,130027,166664,42706,346651,2.2,3.3,3.2,66,66,43,59,64,55,55,65,62,67,74,56,62,73,60,64,60,56,55,53,67,64
HOME,34003,41005,445873,305132,178293,114688,203666,26440,14557,201915,315459,37937,114216,432217,213873,149150,38290,185152,650847,491072,212285,155052,1.33,4.75,9,76,62,67,64,49,65,71,75,73,60,68,55,53,61,56,60,62,68,63,69,64,68
HOME,181069,91503,196203,49451,346142,46755,208929,25751,40521,282671,467486,208718,291929,201102,257843,200718,5272,277325,94008,362187,354494,213799,1.22,6,11.5,51,55,59,67,62,45,53,62,60,64,64,49,66,64,56,61,56,57,50,60,61,56
DRAW,107806,95615,30918,298941,173462,418105,38365,265123,131531,206182,166302,128083,280251,202471,210138,359378,447455,104411,364290,183364,601304,277335,1.62,4,5,60,60,81,67,59,64,61,69,57,50,65,65,65,58,50,59,54,55,64,67,57,56
HOME,41301,266105,33605,178261,46458,93347,170316,181054,58485,17703,79247,41818,67941,513810,302911,241501,67896,173957,178283,240044,21753,311008,1.78,3.6,4.33,77,57,63,58,57,42,55,56,74,69,55,66,58,50,65,51,61,47,63,54,63,65
AWAY,346114,179241,306731,27412,201804,209782,130027,42706,104410,166664,346651,36872,563215,46232,31241,303179,38262,630950,26916,299358,46335,39145,2.9,3.4,2.3,56,62,64,73,60,56,55,67,60,53,64,52,62,68,50,58,66,53,61,59,59,60
HOME,34003,277771,305132,294254,178293,14557,109061,26440,207511,203666,201915,181069,91503,196203,49451,208929,40521,173449,67958,467486,25751,282671,2.05,3.4,3.5,76,63,64,55,49,73,56,75,53,71,60,51,55,59,67,53,60,65,64,64,62,64
AWAY,32657,119117,203755,140932,424391,13191,242719,535938,111787,167057,365245,242243,179365,210392,36522,274456,130738,465746,473859,676625,27157,289248,1.3,5,9.5,84,64,65,50,56,71,62,67,66,68,68,66,55,43,55,67,65,55,59,62,61,63
DRAW,41818,181140,513810,249237,302911,241501,67896,178283,173957,21753,311008,38391,198453,195448,118434,178758,306990,178538,39631,282012,179402,309083,4.33,3.6,1.85,66,63,50,65,65,51,61,63,47,63,65,70,66,64,58,53,57,60,71,64,57,65
AWAY,36872,563215,303179,46232,31241,26916,39145,279477,630950,46335,38262,41301,178261,46458,33605,277444,266105,93347,181054,58485,79247,17703,2.65,3.2,2.65,52,62,58,68,50,61,60,59,53,59,66,77,58,57,63,61,57,42,56,74,55,69
DRAW,206592,94284,156693,478112,181312,95614,294252,37065,192326,209855,371538,346114,179241,306731,27412,201804,42706,209782,130027,166664,104410,346651,1.8,3.8,4,61,51,60,54,63,49,55,62,67,56,66,56,62,64,73,60,67,56,55,53,60,64
HOME,38391,198453,424128,38388,118434,306990,178538,39631,282012,179402,309083,36872,31241,46232,563215,303179,630950,279477,26916,299358,46335,26613,1.44,4.33,6.75,70,66,59,71,58,57,60,71,64,57,65,52,50,68,62,58,53,59,61,59,59,58
AWAY,38327,95615,30918,298941,173462,201811,38365,265123,418105,206182,38440,34003,277771,294254,305132,178293,114688,26440,14557,207511,203666,201915,3.3,3.75,2,58,60,81,67,59,48,61,69,64,50,61,76,63,55,64,49,65,75,73,53,71,60
DRAW,41301,266105,33605,178261,46458,93347,181054,521204,466501,277444,79247,206592,94284,38257,478112,181312,95614,294252,478447,192326,37065,70959,1.8,3.4,4.5,77,57,63,58,57,42,56,59,63,61,55,61,51,62,54,63,49,55,64,67,62,69
HOME,346114,179241,306731,27412,201804,212863,42706,209782,130027,104410,346651,279874,119117,203755,140932,424391,13191,242719,659463,111787,167057,644002,3.5,3.5,2,56,62,64,73,60,64,67,56,55,60,64,57,64,65,50,56,71,62,61,66,68,62
AWAY,242243,473859,210392,465746,130738,676625,181842,179365,36522,289248,27157,41818,249237,302911,181140,38956,67896,178283,21753,311008,173957,241501,2.45,3.3,2.75,66,59,43,55,65,62,71,55,55,63,61,66,65,65,63,61,61,63,63,65,47,51
HOME,34003,277771,157375,305132,178293,114688,203666,294254,14557,201915,207511,346114,179241,306731,27412,201804,130027,104410,209782,560413,212863,346651,1.2,7,13,76,63,49,64,49,65,71,55,73,60,53,56,62,64,73,60,55,60,56,57,64,64
HOME,279874,462085,203755,140932,424391,111787,242719,535938,118730,365245,167057,41301,266105,33605,178261,46458,521204,93347,58485,277444,79247,17703,1.75,3.6,4.5,57,68,65,50,56,66,62,67,69,68,68,77,57,63,58,57,59,42,74,61,55,69
HOME,38327,95615,346111,298941,173462,201811,418105,38365,265123,208985,206182,181069,346142,196203,91503,67958,215415,40521,577045,208929,38383,282671,3.6,3.6,1.95,58,60,57,67,59,48,64,61,69,62,50,51,62,59,55,64,65,60,62,53,77,64
AWAY,37900,31241,289883,46232,303179,630950,38262,425988,299358,46335,26613,41818,181140,38956,249237,302911,178283,173957,67896,21753,311008,241501,1.9,3.5,3.9,57,50,57,68,58,53,66,66,59,59,58,66,63,61,65,65,63,47,61,63,65,51
HOME,206592,317937,38257,181312,478447,192326,95614,294252,209855,70959,179513,242243,473859,164323,36522,466480,658786,274456,465746,181842,179365,27157,1.7,3.7,4.75,61,61,62,63,64,67,49,55,56,69,61,66,59,66,55,64,62,67,55,71,55,61
HOME,208718,291929,201102,5272,257843,213799,277325,32760,354494,277772,94008,38391,198453,38388,195448,118434,306990,282012,178538,465960,309083,179402,5.5,4.25,1.53,49,66,64,56,56,56,57,76,61,60,50,70,66,71,64,58,57,64,60,69,65,57
AWAY,41818,183585,302911,38956,181140,21753,173957,241501,67896,311008,178283,206592,95614,294252,181312,156693,40520,38257,192326,478447,179513,70959,2.35,3.3,2.9,66,67,65,61,63,63,47,51,61,65,63,61,49,55,63,60,56,62,67,64,61,69
AWAY,41301,110878,430995,178261,426174,93347,521204,359189,181054,170316,17703,208718,291929,5272,201102,257843,277325,213799,449276,354494,277772,94008,1.53,4,6,77,64,65,58,56,42,59,60,56,55,69,49,66,56,64,56,57,56,62,61,60,50
AWAY,242243,130738,164323,210392,466480,465746,658786,179365,354475,27157,274456,36872,31241,303179,563215,39145,26916,630950,425988,299358,46335,38262,2.95,3.3,2.35,66,65,66,43,64,55,62,55,53,61,67,52,50,58,62,60,61,53,66,59,59,66
HOME,34003,41005,294254,157375,178293,114688,26440,465724,203666,207511,656562,38341,473859,36522,466480,210392,658786,465746,354475,274456,179365,27157,1.19,6.5,13.5,76,62,55,49,49,65,75,57,71,53,62,60,59,55,64,43,62,55,53,67,55,61
HOME,38327,418105,346111,30918,173462,201811,208985,38365,265123,166302,206182,41301,110878,430995,178261,426174,93347,181054,521204,179059,277444,17703,2.35,3.4,2.85,58,64,57,81,59,48,62,61,69,65,50,77,64,65,58,56,42,56,59,63,61,69
HOME,206592,478447,38257,156693,181312,179513,294252,95614,40520,192326,70959,36872,31241,289883,563215,303179,26916,46335,630950,39145,299358,431589,2.15,3.4,3.25,61,64,62,60,63,61,55,49,56,67,69,52,50,57,62,58,61,59,53,60,59,53
DRAW,208718,291929,201102,257843,213799,5272,561604,277325,362187,277772,354494,41818,38956,249237,302911,181140,67896,21753,178283,173957,241501,311008,2.45,3.3,2.8,49,66,64,56,56,56,63,57,60,60,61,66,61,65,65,63,61,63,63,47,51,65
DRAW,206592,478112,156693,157375,181312,192326,38257,294252,478447,70959,209855,30934,114216,25791,213873,149150,277821,38290,181066,491072,523363,526230,2.3,3.2,3.1,61,54,60,49,63,67,62,55,64,69,56,64,53,66,56,60,63,62,61,69,66,57
DRAW,242243,641042,210392,164323,466480,658786,512726,215415,613260,466589,365245,107806,95615,30918,298941,173462,201811,131531,38365,265123,166302,206182,2.4,3.3,2.85,66,60,43,66,64,62,51,65,54,64,68,60,60,81,67,59,48,57,61,69,65,50
HOME,41818,140932,38956,183585,173957,181140,77813,186184,157490,300977,311008,487334,359378,210138,364826,202471,118879,364290,293003,611714,442735,213487,1.45,4.1,7.25,66,50,61,67,47,63,64,63,67,61,65,64,59,50,60,58,62,64,57,49,63,69
DRAW,38391,198453,424129,38388,150968,39631,38253,465960,179402,282012,46552,181069,91503,71898,49451,346142,40521,173449,67958,25751,282671,208929,2,3.4,3.6,70,66,57,71,73,71,61,69,57,64,68,51,55,55,67,62,60,65,64,62,64,53
DRAW,41301,110878,280083,33605,46458,93347,179059,521204,240478,181054,578032,104384,543969,209922,305132,178293,201915,109061,26440,465730,203666,581798,2.75,3.4,2.4,77,64,59,63,57,42,63,59,66,56,60,51,67,65,64,49,60,56,75,63,71,63
HOME,195782,465750,280083,149219,261654,282470,459658,533228,240478,437329,671331,38327,208985,346111,30918,173462,418105,201811,131531,166618,166302,206182,1.65,3.9,4.75,67,59,59,67,53,55,71,56,66,67,62,58,62,57,81,59,64,48,57,58,65,50
HOME,41818,181140,249237,38956,302911,178283,173957,67896,241501,311008,21753,32657,119117,140932,203755,244904,13191,242719,111787,613260,167057,535938,4.4,3.7,1.75,66,63,65,61,65,63,47,61,51,65,63,84,64,50,65,66,71,62,66,54,68,67
DRAW,41301,93347,430995,178261,426174,266105,521204,181054,179059,277444,17703,181069,91503,186621,67958,49451,173449,40521,38383,208929,25751,467486,3.7,3.5,1.95,77,42,65,58,56,57,59,56,63,61,69,51,55,56,64,67,65,60,77,53,62,64
HOME,148325,179241,306731,27412,201804,104410,209782,130027,166664,42706,346651,208718,276261,5272,201102,257843,561604,277325,213799,362187,354494,277772,1.72,3.9,4.33,47,62,64,73,60,60,56,55,53,67,64,49,65,56,64,56,63,57,56,60,61,60
HOME,104384,41005,445873,26440,178293,203666,109061,114688,113868,581798,465728,206592,156693,478112,157375,181312,478447,38257,192326,166670,209855,280046,1.4,4.5,7.25,51,62,67,75,49,71,56,65,62,63,60,61,60,54,49,63,64,62,67,43,56,61
HOME,30934,25791,114216,213873,149150,181066,38290,173922,491072,523363,277821,41818,157490,396929,38956,181140,173957,140932,67896,311008,186184,240044,2.2,3.3,3.2,64,66,53,56,60,61,62,64,69,66,63,66,67,62,61,63,47,50,61,65,63,54
HOME,208718,291929,5272,201102,257843,561604,213799,32760,94008,466203,277772,37900,489501,563215,46232,303179,26771,26916,26613,38262,299358,46335,2.75,3.25,2.5,49,66,56,64,56,63,56,76,50,59,60,57,56,62,68,58,54,61,58,66,59,59
HOME,107806,95615,30918,298941,173462,418105,131531,38365,265123,166302,206182,38391,198453,195448,38253,38388,309083,39631,282012,465960,179402,306117,4,3.5,1.87,60,60,81,67,59,64,57,61,69,65,50,70,66,64,61,71,65,71,64,69,57,67
HOME,181069,91503,71898,67958,346142,173449,40521,208929,282671,25751,467486,242243,641042,210392,364779,466480,215415,658786,613260,207603,365245,512726,1.36,4.75,7.75,51,55,55,64,62,65,60,53,64,62,64,66,60,43,61,64,65,62,54,63,68,51
HOME,38391,38253,195448,38388,150968,39631,465960,198453,282012,46552,179402,30934,114216,25791,213873,149150,491072,38290,181066,277821,523363,173922,1.55,4.33,6,70,61,64,71,73,71,69,66,64,68,57,64,53,66,56,60,69,62,61,63,66,64
HOME,37900,289883,563215,46232,303179,38262,26916,604345,26613,46335,299358,104384,445873,209922,178293,41005,109061,203666,439368,113868,201915,465730,3,3.5,2.2,57,57,62,68,58,66,61,52,58,59,59,51,67,65,49,62,56,71,57,62,60,63
DRAW,206592,317937,157375,478112,156693,181312,95614,192326,38257,70959,478447,181069,346142,71898,91503,67958,208929,25751,40521,173449,467486,282671,3.6,3.3,2.05,61,61,49,54,60,63,49,67,62,69,64,51,62,55,55,64,53,62,60,65,64,64
DRAW,41301,46458,110878,426174,33605,93347,181054,521204,466501,79247,179059,346114,27412,95904,209782,306731,38323,130027,179241,212863,212598,346651,1.55,3.9,6,77,57,64,56,63,42,56,59,63,55,63,56,73,63,56,64,65,55,62,64,62,64
DRAW,208718,291929,5272,201102,257843,561604,32760,213799,94008,466203,277772,487334,359378,210138,202471,118879,364290,447455,293003,387723,213487,561620,1.95,3.4,3.75,49,66,56,64,56,63,76,56,50,59,60,64,59,50,58,62,64,54,57,63,69,65
HOME,38797,41005,209922,445873,178293,109061,114688,203666,113868,201915,581798,159883,174054,171338,277848,33620,67890,118730,242719,202562,167057,303334,1.8,3.6,4.2,59,62,65,67,49,56,65,71,62,60,63,54,65,65,59,73,65,69,62,59,68,59
DRAW,181069,346142,71898,91503,67958,173449,131530,40521,467486,282671,289248,41818,401004,38956,140932,181140,300977,178283,241501,206793,77813,311008,1.45,4.25,6.75,51,62,55,55,64,65,60,60,64,64,63,66,55,61,50,63,61,63,51,58,64,65
AWAY,30934,460004,25791,213873,149150,523363,38290,181066,491072,287341,173922,208718,291929,5272,200718,257843,561604,213799,32760,94008,277772,466203,1.5,3.9,6.75,64,61,66,56,60,66,62,61,69,52,64,49,66,56,61,56,63,56,76,50,60,59
AWAY,487334,359378,202471,210138,118879,364290,447455,442735,387723,561620,213487,206592,478112,157375,156693,181312,95614,38257,478447,192326,37065,70959,2.9,3.25,2.4,64,59,58,50,62,64,54,63,63,65,69,61,54,49,60,63,49,62,64,67,62,69
AWAY,107806,95615,30918,298941,173462,38365,131531,201811,265123,166302,38440,37900,289883,563215,46232,303179,630950,26613,26916,431589,46335,299358,1.91,3.4,4,60,60,81,67,59,61,57,48,69,65,61,57,57,62,68,58,53,58,61,53,59,59
AWAY,159883,174054,277848,424391,33620,67890,242719,482397,111787,303334,202562,30934,114216,25791,213873,149150,67898,38290,432217,185152,277821,173922,1.83,3.6,4,54,65,59,56,73,65,62,55,66,59,59,64,53,66,56,60,61,62,61,68,63,64
DRAW,41818,181140,183585,38956,140932,241501,178283,173957,186184,77813,311008,346114,179241,306731,538333,95904,130027,209782,212863,201804,168232,346651,1.53,3.8,6.5,66,63,67,61,50,51,63,47,63,64,65,56,62,64,63,63,55,56,64,60,64,64
DRAW,37900,289883,46232,563215,303179,630950,26916,431589,465726,46335,26613,181069,49451,91503,67958,346142,232299,289248,40521,467486,282671,289251,3.5,3.4,2.05,57,57,68,62,58,53,61,53,58,59,58,51,67,55,64,62,54,63,60,64,64,62
AWAY,208718,291929,200718,201102,257843,561604,5272,32760,94008,277772,213799,38327,38365,30918,298941,173462,131531,418105,265123,95615,166302,38440,3.1,3.6,2.15,49,66,61,64,56,63,56,76,50,60,56,58,61,81,67,59,57,64,69,60,65,61
DRAW,242243,274456,210392,164323,466480,658786,215415,613260,207603,365245,512726,41301,110878,33605,426174,46458,93347,181054,179059,521204,17703,170316,2.5,3.1,2.85,66,67,43,66,64,62,65,54,63,68,51,77,64,63,56,57,42,56,63,59,69,55
HOME,181069,346142,196203,91503,67958,40521,173449,289248,25751,181842,282671,159883,244904,424391,277848,33620,473859,242719,111787,166917,202562,466203,1.75,3.5,4.75,51,62,59,55,64,60,65,63,62,71,64,54,66,56,59,73,59,62,66,63,59,59
HOME,107806,95615,30918,149334,173462,418105,38365,265123,131531,166302,38440,206592,478112,157375,156693,317937,95614,38257,478447,192326,37065,70959,1.9,3.5,3.9,60,60,81,62,59,64,61,69,57,65,61,61,54,49,60,61,49,62,64,67,62,69
DRAW,41301,110878,33605,426174,46458,93347,179059,170316,79247,181054,17703,38391,198453,424129,38388,150968,39631,38253,465960,306117,21726,282012,3.8,3.4,1.95,77,64,63,56,57,42,63,55,55,56,69,70,66,57,71,73,71,61,69,67,63,64
AWAY,346114,179241,538333,95904,201804,209782,212863,306731,130027,346651,168232,242243,130738,364779,164323,466480,658786,215415,274456,207603,365245,466589,2.55,3.3,2.65,56,62,63,63,60,56,64,64,55,64,64,66,65,61,66,64,62,65,67,63,68,64
AWAY,41818,181140,38956,183585,140932,300977,178283,206793,241501,311008,77813,41301,33605,110878,46458,426174,181054,79247,93347,521204,170316,17703,2.15,3.6,3.1,66,63,61,67,50,61,63,58,51,65,64,77,63,64,57,56,56,55,42,59,55,69
HOME,37900,289883,46232,563215,303179,299358,26771,26916,38262,26613,46335,346114,179241,538333,27412,212863,209782,68120,201804,130027,38323,168232,1.5,4.2,6,57,57,68,62,58,59,54,61,66,58,59,56,62,63,73,64,56,59,60,55,65,64
AWAY,208718,291929,5272,200718,257843,561604,213799,32760,94008,362187,277772,181069,346142,91503,196203,67958,173449,40521,25751,289248,282671,467486,5.5,3.8,1.6,49,66,56,61,56,63,56,76,50,60,60,51,62,55,59,64,65,60,62,63,64,64
DRAW,30726,30362,30620,30865,32569,24148,34944,30373,24154,24157,30829,24224,25518,24228,30929,29581,38807,40565,30360,33852,34574,37799,1.3,4.75,8.25,87,80,88,79,79,74,83,86,85,74,93,84,81,79,77,74,76,56,73,76,81,81
AWAY,23932,26454,23783,24336,23785,37996,23933,35532,24372,23934,34261,31465,30371,24004,23268,33086,24011,39618,24006,36012,24160,30735,2.45,3.15,2.65,81,67,70,76,71,70,80,73,77,79,80,78,78,81,78,76,78,68,76,76,82,83
HOME,24224,25518,24228,30929,37475,33852,40565,24205,34574,37799,24225,36373,31731,42594,26527,24728,40055,24664,38433,24171,23257,32570,1.85,3.25,4,84,81,79,77,70,76,56,81,81,81,78,72,68,58,70,69,73,71,66,72,64,75
DRAW,24224,25518,26209,30929,37475,33852,24205,30360,34574,24225,37799,34421,35472,24230,25005,111865,35327,25150,97988,24890,41877,24841,1.9,3.25,3.75,84,81,68,77,70,76,81,73,81,78,81,77,69,75,74,69,77,71,67,65,75,79
HOME,34421,24890,24230,25005,111865,35327,24528,25150,97988,41877,34466,31465,30371,24004,23268,33086,30876,39618,24006,24011,30735,24160,2.5,3.15,2.6,77,65,75,74,69,77,74,71,67,75,73,78,78,81,78,76,76,68,76,78,83,82
AWAY,31432,24208,39027,24211,33963,30367,24213,34299,30340,33974,25342,30726,38994,30620,30865,32569,30893,24148,34944,30802,30829,27430,4.2,3.25,1.8,60,71,86,75,69,83,68,78,80,86,75,87,64,88,79,79,87,74,83,79,93,84
HOME,30726,38994,30865,43248,24150,30893,30373,34944,40945,27430,30829,34421,34987,25005,24230,111865,35327,25150,97988,24890,127857,34466,1.2,5.5,12,87,64,79,66,80,87,86,83,76,84,93,77,75,74,75,69,77,71,67,65,71,73
HOME,24224,25518,26209,30929,37475,33852,40565,30360,29581,24225,30619,30455,46403,30354,24531,40006,23760,34182,24656,30895,31097,40755,2.35,3.15,2.8,84,81,68,77,70,76,56,73,74,78,86,81,72,84,82,71,76,80,72,79,62,65
HOME,34421,34987,24230,25005,111865,35327,25150,97988,24890,127857,34466,24224,25518,26209,30929,29581,33852,40565,30360,34574,30623,30619,2.3,3.15,2.85,77,75,75,74,69,77,71,67,65,71,73,84,81,68,77,74,76,56,73,81,82,86
HOME,24224,25518,24228,30929,29581,38807,40565,30360,33852,34574,37799,23932,26454,23783,24336,23785,23934,23933,35532,23931,24372,34261,1.7,3.35,4.7,84,81,79,77,74,76,56,73,76,81,81,81,67,70,76,71,79,80,73,68,77,80
HOME,30726,38994,30865,43248,24150,30893,24148,34944,30802,30829,27430,22978,24183,24163,24166,24167,24753,24393,35544,30892,42183,35608,1.18,5.75,12,87,64,79,66,80,87,74,83,79,93,84,61,63,75,63,70,70,76,74,81,80,74
AWAY,23932,26454,35438,24336,23785,24372,23933,23784,23937,34261,23934,24886,34987,25005,24230,111865,35327,25150,97988,24890,34466,127857,2.1,3.15,3.25,81,67,68,76,71,77,80,76,71,80,79,74,75,74,75,69,77,71,67,65,73,71
DRAW,30660,30617,22764,24134,34222,37139,30618,30889,37920,30853,24635,31465,24023,23268,33086,24846,24006,24011,30371,36012,30876,25666,1.6,3.45,5.35,84,85,71,83,79,83,88,85,74,87,86,78,74,78,76,76,76,78,78,76,76,67
DRAW,24227,24228,26209,30929,37475,24890,30360,23933,34574,36412,24225,31465,23268,24004,33086,24846,46810,30371,24011,109058,25666,40792,2.7,3.1,2.45,73,79,68,77,70,65,73,80,81,76,78,78,78,81,76,76,69,78,78,72,67,81
HOME,30726,30615,30865,43248,32569,24148,30373,40961,24154,30893,30829,36286,34036,34418,24216,23953,23190,24747,24653,24373,40987,30830,1.25,5,10,87,81,79,66,79,74,86,78,85,87,93,77,73,79,81,74,72,75,78,67,68,78
HOME,31465,24023,24004,23268,24846,46810,30371,39618,36012,30876,40792,36373,31731,37280,42594,24728,40055,24171,38433,23257,98058,26494,1.45,3.75,7,78,74,81,78,76,69,78,68,76,76,81,72,68,76,58,69,73,72,66,64,67,64
AWAY,24227,24228,30929,26209,37475,33852,24890,23983,36412,30248,37799,30726,24150,30620,30865,32569,30802,24148,34944,30893,27430,30829,6.75,3.8,1.45,73,79,77,68,70,76,65,74,76,80,81,87,80,88,79,79,79,74,83,87,84,93
AWAY,31465,30371,24004,33086,24846,24011,109058,23268,24006,24003,24160,36286,24216,34418,26108,34036,25517,24653,23988,63520,30348,30830,1.85,3.3,3.9,78,78,81,76,76,78,72,78,76,69,82,77,81,79,72,73,79,78,68,63,83,78
DRAW,36373,31731,36289,26527,24728,24171,40055,24664,23257,26494,98058,23932,26454,23783,26244,23785,24372,35532,23784,23937,34261,23934,2.35,3.15,2.8,72,68,65,70,69,72,73,71,64,64,67,81,67,70,81,71,77,73,76,71,80,79
AWAY,72810,34987,24230,35472,111865,35327,25005,25150,24528,29581,71550,30726,24150,30865,43248,32569,34944,30373,40961,30893,27430,30829,9,4.5,1.3,73,75,75,69,69,77,74,71,74,74,73,87,80,79,66,79,83,86,78,87,84,93
DRAW,24227,25518,30929,26209,37475,30248,30360,34574,30623,37799,30619,36286,34036,34418,24216,23953,24653,23190,24373,24747,40987,30830,2,3.15,3.5,73,81,77,68,70,80,73,81,82,81,86,77,73,79,81,74,78,72,67,75,68,78
HOME,72810,34987,35472,24230,111865,35327,25150,24528,29581,37684,71550,46518,26108,34418,24216,23953,34601,24373,24747,63520,25543,30830,2.05,3.2,3.3,73,75,69,75,69,77,71,74,74,72,73,62,72,79,81,74,77,67,75,63,80,78
DRAW,31465,24023,23268,33086,24846,24011,24006,39618,36012,30735,24160,24224,24228,30929,26161,37475,23983,30360,40565,29581,30619,34574,1.75,3.3,4.4,78,74,78,76,76,78,76,68,76,83,82,84,79,77,81,70,74,73,56,74,86,81
HOME,30726,38994,30620,30865,32569,30893,24148,24154,30802,27430,30829,36373,31731,42594,26527,24728,24171,40055,38433,24664,23257,32570,1.2,5.5,12,87,64,88,79,79,87,74,85,79,84,93,72,68,58,70,69,72,73,66,71,64,75
DRAW,24224,25518,24228,30929,26209,23983,40565,30360,34574,37799,24225,31432,24208,23939,24211,33963,30367,39027,34299,33974,24213,40792,2.8,3.15,2.35,84,81,79,77,68,74,56,73,81,81,78,60,71,79,75,69,83,86,78,86,68,81
HOME,30455,32870,46403,30354,40006,23760,30818,24656,31097,25421,40755,23932,26454,23783,24336,23785,23934,23933,35532,23784,24372,34261,1.85,3.3,3.85,81,66,72,84,71,76,80,72,62,52,65,81,67,70,76,71,79,80,73,76,77,80
DRAW,31465,30371,24004,23268,33086,36012,39618,24006,24011,30735,24160,30726,30362,30620,30865,32569,30893,24148,24154,30802,27430,30829,6.5,3.6,1.5,78,78,81,78,76,76,68,76,78,83,82,87,80,88,79,79,87,74,85,79,84,93
HOME,30859,31306,30911,30627,30456,30675,30699,30631,30630,37804,30822,30622,26256,25667,23921,30739,23927,109621,38711,30842,23916,34176,1.2,6,12,89,67,84,91,79,86,87,90,87,80,85,86,71,58,76,85,82,45,58,75,83,76
AWAY,23932,34430,23783,40128,23785,35532,113772,130670,11576,23934,34261,30859,31306,30911,30627,30856,30675,30699,30631,30686,37804,30822,7.75,4.2,1.4,81,68,70,57,71,73,60,64,71,79,80,89,67,84,91,83,86,87,90,86,80,85
HOME,23932,26454,40128,23783,24728,130670,11576,35532,24372,30753,23934,36374,36394,24744,109897,26348,30353,24223,34590,109898,31020,41475,2.2,3.25,3.15,81,67,57,70,69,64,71,73,77,83,79,76,80,78,66,75,77,82,73,51,77,53
DRAW,34421,34987,41071,24230,111865,25005,101192,40015,29581,96481,71550,23932,26454,34430,40128,24728,130670,23937,35532,24372,34261,23934,2.2,3.2,3.2,77,75,72,75,69,74,68,56,74,79,73,81,67,68,57,69,64,71,73,77,80,79
HOME,30622,30658,23921,30739,25667,38711,109621,113465,23916,23927,21613,23932,26454,34430,40128,24728,130670,35532,23937,24372,34261,23934,1.95,3.35,4.15,86,77,76,85,58,58,45,56,83,82,63,81,67,68,57,69,64,73,71,77,80,79
HOME,31465,30371,30839,24216,24846,30700,24006,24011,10491,36012,30735,30726,30615,30362,43248,32569,35327,24148,34944,30802,30829,27430,4.75,3.55,1.78,78,78,76,81,76,79,76,78,68,76,83,87,81,80,66,79,77,74,83,79,93,84
HOME,23932,26454,24336,40128,24728,130670,35532,11576,143793,23934,34261,34421,35472,41071,24230,111865,29581,25005,40015,101192,106228,71550,2.05,3.25,3.5,81,67,76,57,69,64,73,71,67,79,80,77,69,72,75,69,74,74,56,68,59,73
HOME,31465,30371,23268,24216,24846,25666,30839,24011,36012,30876,24160,23932,26454,24336,40128,24728,130670,35532,11576,143793,23934,34261,1.55,3.5,6.5,78,78,78,81,76,67,76,78,76,76,82,81,67,76,57,69,64,73,71,67,79,80
AWAY,23932,34430,23783,40128,23785,130670,35532,11576,143793,23934,34261,30726,30615,43248,30865,32569,35327,30373,24148,40945,27430,24154,7.25,4.4,1.4,81,68,70,57,71,64,73,71,67,79,80,87,81,66,79,79,77,86,74,76,84,85
AWAY,30726,30615,30620,30865,32569,35327,24148,30373,24154,30802,27430,30859,30856,26564,30627,40825,30630,30686,32345,30631,30679,37804,2.5,3.2,2.7,87,81,88,79,79,77,74,86,85,79,84,89,83,87,91,77,87,86,73,90,83,80
